region,ISO,month 1  death rate,month 8  death rate,month 9  death rate,month 10  death rate,month 11  death rate,month 12  death rate,death rate 6mo agg
CHN.32.336.2347,CHN,0.019397467895496272,-3.0722194498816875,-0.02243488391702472,-0.31630337449091106,-0.052610693056802285,0.004534868448569236,-3.43963606500236
CHN.32.337.2348,CHN,0.019429589310170213,-3.1296371735491215,-0.027726836616957323,-0.29567260801898915,-0.051471803163393386,0.005499160659587991,-3.4795796713787035
CHN.32.337.2349,CHN,0.017278181451398356,-3.0176186753870393,-0.03076539992957376,-0.3241287583503784,-0.06900425874528596,0.002495199879437014,-3.421743711081442
CHN.32.337.2350,CHN,0.017660511186783967,-2.9813137704797223,-0.0292371298527598,-0.31096313263094116,-0.061376301171096805,0.0036194609494466434,-3.3616103619982893
CHN.32.337.2351,CHN,0.019411498995300567,-3.1268239713657158,-0.027656222149498307,-0.2953977353868805,-0.05142768996184832,0.005502904093520535,-3.4763912157751222
CHN.32.337.2352,CHN,-0.020301777201913514,-0.8934470297614501,-0.010023276643350317,-0.7965267298541389,-0.38861227218745437,-0.04993793566177961,-2.1588490213100866
CHN.32.337.2353,CHN,0.019421926483215685,-3.128236049181997,-0.027691571278651617,-0.29553562157765223,-0.05144901520350036,0.005501796921846931,-3.4779885338367382
CHN.32.337.2354,CHN,0.018797412875957705,-3.031139293052799,-0.02525271413509484,-0.28600842073612637,-0.04995047982470072,0.005649648068803717,-3.3679038468039595
CHN.32.338.2355,CHN,0.031408434791668424,-2.267328566032244,0.18709265945962808,-0.46366990566807165,-0.22701130991938612,-0.011741947235562605,-2.7512506346039682
CHN.32.338.2356,CHN,0.03465066434381185,-1.6945766774044035,-0.053621288363304105,-0.3880852639462856,-0.06562509487664889,0.0008544854539135953,-2.166403174792917
CHN.32.338.2357,CHN,0.03402377601120696,-1.6301519937120736,-0.042364374435806595,-0.4263115550481477,-0.10410280347507145,-0.003364947427377369,-2.1722718980872697
CHN.32.338.2358,CHN,0.03472616769135953,-1.7001217957102563,-0.05437429317595101,-0.3859555772006671,-0.06320198159083111,0.0011258622396829617,-2.167801617746663
CHN.32.338.2359,CHN,0.03131429771497013,-1.8457142623786833,0.2183789614706339,-0.5103009790445362,-0.27173237771544495,-0.016368354263784815,-2.3944227142168453
CHN.32.338.2360,CHN,0.03400614973321694,-1.8285860895785997,-0.0002682907041898045,-0.40355847932407807,-0.09971798849053176,-0.0017067841752873537,-2.29983148253947
CHN.32.338.2361,CHN,0.028637647364404075,-1.041548950211317,0.0565310377753804,-0.7808753024227304,-0.4516808686398059,-0.040539770648603146,-2.229476206782672
CHN.32.338.2362,CHN,0.0320365541096159,-2.1661587469727963,0.141714869610001,-0.4487432643955568,-0.19578230302379557,-0.009247311580110088,-2.646180202252642
CHN.32.338.2363,CHN,0.029846508131828035,-0.8447255912420221,0.27612773423712933,-0.6324151198563928,-0.38669893654214627,-0.029214193179261154,-1.5870795984508648
CHN.32.339.2364,CHN,0.009675287130256524,-0.3981305343467613,0.3174653652517664,-0.9955274438814175,-0.6377630198365971,-0.06908736160757373,-1.773367707290327
CHN.32.339.2365,CHN,0.03432972323118531,-0.5783186603635436,0.39516268031127666,-0.7758045208907799,-0.5112765950166065,-0.04044277740790487,-1.4763501501363727
CHN.32.339.2366,CHN,0.03337197393249851,-1.1748251143038495,0.07378300759433278,-0.9269833162161277,-0.5643570318620023,-0.052877575223549994,-2.611888056078698
CHN.32.339.2367,CHN,0.026723712997807465,-0.8058106786319311,0.03376093648870308,-0.7712353122184,-0.5006594535023978,-0.03780797872671827,-2.0550287735929365
CHN.32.339.2368,CHN,0.03365214171034742,-0.5416890527840613,0.4048751066148999,-0.7739385482399886,-0.5169277492056727,-0.041950464015316796,-1.4359785659197921
CHN.32.339.2369,CHN,0.0026530469168059936,-0.014222427898933625,0.29781325685880033,-0.8434429283727218,-0.5854619390452781,-0.052085559520152744,-1.1947465510614799
CHN.32.339.2370,CHN,0.03336169409503251,-1.1901222214244047,0.06667200538962591,-0.931430513022579,-0.5659079794484321,-0.053160531395162795,-2.6405875458059196
CHN.32.339.2371,CHN,0.03459317870588743,-1.1186530400055297,-0.006182847354550095,-0.8477236063973151,-0.5109712765218817,-0.04357880059528898,-2.492516392168678
CHN.32.339.2372,CHN,0.03255327652836997,-1.1634965486044984,0.07326249264327148,-0.9340817183630479,-0.56852661521437,-0.0536942988494485,-2.6139834118597234
CHN.32.340.2373,CHN,-0.029093206220446248,-0.5262810398194541,0.009643887254628192,-0.9584073489538747,-0.5012782280628627,-0.06500184873389876,-2.070417784535908
CHN.32.340.2374,CHN,0.03695068894753792,-1.6366713920815534,0.1208075245606754,-0.44299552101064726,-0.3123622589424473,-0.020387757913868793,-2.2546587164403036
CHN.32.340.2375,CHN,0.03490154857169973,-1.6026584276612477,0.11623306028582021,-0.4590190222745493,-0.3178625151763718,-0.02177847419919973,-2.2501838304538486
CHN.32.340.2376,CHN,0.037009384386238506,-1.6384300724981307,0.12097191366904092,-0.4435580017538502,-0.3128376246372723,-0.02043062787543045,-2.257275028709404
CHN.32.340.2377,CHN,0.0350203252832921,-1.5807984353403262,0.12081803337415192,-0.4452936901209808,-0.32060328189156884,-0.023086139063208434,-2.2139431877586397
CHN.32.340.2378,CHN,0.036934522874014976,-1.6360561804833695,0.12074988588353693,-0.44279903175136104,-0.3121930108208918,-0.02037083565919022,-2.2537346499572606
CHN.32.340.2379,CHN,-0.011574872406983534,-0.9643302327621202,0.01992648455659391,-0.8076846098779006,-0.4289374614193793,-0.0508672850602558,-2.243467976970045
CHN.32.340.2380,CHN,0.030431783685303734,-1.5120041880384725,0.10943907762934142,-0.4853797342064091,-0.33238468703434365,-0.025858886166181472,-2.2157566341307615
CHN.32.341.2381,CHN,0.03793984428186188,-0.6396145566500221,-0.3470287283118831,-0.3745913278351606,-0.14870464417717635,0.007804535745592448,-1.4641948769467876
CHN.32.341.2382,CHN,0.040608846207776564,-0.6671610982939559,-0.38427923576687606,-0.31741685196090386,-0.16829885032571174,0.01171395819208506,-1.4848332319475857
CHN.32.341.2383,CHN,0.028415213637902097,-0.44926384428251115,0.022339983911693412,-0.6932441166092703,-0.02449317368689397,-0.01347206463657129,-1.1297180016656514
CHN.32.341.2384,CHN,0.03496650727376157,-1.526811283217913,-0.0054039096777019,-0.6012059156888224,-0.25618278659779703,-0.019679008714813782,-2.3743163966232865
CHN.32.341.2385,CHN,0.03947688493514968,-0.6551819541223666,-0.3702636800187968,-0.33721534805568454,-0.16037474402008786,0.010274215137420578,-1.4732846261443653
CHN.32.341.2386,CHN,0.03638003039751791,-0.7079387297512123,-0.289931673679371,-0.4308292741117925,-0.15610865087925826,0.0025546076759832446,-1.5458736903481327
CHN.32.342.2387,CHN,0.028319410082482035,-3.1311918769621787,0.07126345522166039,-0.4282048008483484,-0.15423254773915457,-0.004595593848188073,-3.6186419540937274
CHN.32.342.2388,CHN,0.02631460427776453,-3.3210468055141233,0.036487740738623715,-0.3929400245742495,-0.11463983965231289,-0.0005853904006160593,-3.7664097151249134
CHN.32.342.2389,CHN,0.02895425889849809,-3.189835814885223,0.08013084297732018,-0.42856456088753164,-0.15016548353040268,-0.0038991433785820952,-3.6633799008059214
CHN.32.342.2390,CHN,0.038544523686551244,-2.598729133390229,0.2247362039791758,-0.5492669081584475,-0.2853243505322391,-0.016394835953900965,-3.186434500369089
CHN.32.342.2391,CHN,0.03895187489819285,-2.518631718610364,0.21627949247106584,-0.5442663339465607,-0.2930146233324169,-0.017310065459554554,-3.1179913739796374
CHN.32.342.2392,CHN,0.03807105462369115,-2.614350398751103,0.22481955913887694,-0.5469645419621822,-0.27810692319958497,-0.0156882388161219,-3.192219488966424
CHN.32.343.2393,CHN,0.03247988876586213,-0.48016231305244783,-0.06188252634542165,-0.35927216027839715,-0.5243552040856893,-0.01917228487257509,-1.4123645998686687
CHN.32.343.2394,CHN,0.032733401334749467,-0.5062276470610758,-0.03503363531329956,-0.3829155654943397,-0.5160734253757262,-0.020491308410640653,-1.4280081803203324
CHN.32.343.2395,CHN,0.037595434190565054,-1.3311760679092846,0.06912979359649953,-0.43839822047580995,-0.3975965691317071,-0.022000355014336614,-2.0824459847440737
CHN.32.343.2396,CHN,0.03824024057639405,-2.0990458115920916,0.1720234172662473,-0.4985926736443121,-0.3047567225805303,-0.019215357955092563,-2.7113469079293853
CHN.32.343.2397,CHN,0.03242003076443447,-0.4805713467900146,-0.06977519827612116,-0.35174634235475116,-0.5260363043254119,-0.018751962120313707,-1.414461123102178
CHN.32.343.2398,CHN,0.033252083178595536,-0.48679328942894795,0.42410110413102803,-0.7295702351518215,-0.48299653628511036,-0.03701693914368778,-1.279023812699944
CHN.32.343.2399,CHN,0.03186498735270228,-0.47455504405393145,-0.06839701520100058,-0.3547204464514729,-0.5285910386631423,-0.020328913174078405,-1.4147274701909234
CHN.32.344.2400,CHN,-0.004374389174159979,0.44857812063588753,0.11746708216015933,-0.7262287618674682,-0.8574003900259904,-0.11141293410261742,-1.133371272374189
CHN.32.344.2401,CHN,0.002402267103969086,0.2899607157111442,0.20179170004301222,-0.7076419078890297,-0.7583183361141766,-0.10059866388397981,-1.0724042250290606
CHN.32.344.2402,CHN,-0.004345323417989439,0.4475455622406038,0.11734099943546988,-0.7248701528238592,-0.8553440056550798,-0.111036017859744,-1.1307089380805988
CHN.32.344.2403,CHN,-0.004323665471575232,0.44781554907633403,0.11744977657350039,-0.7248564617443103,-0.8553477740980485,-0.1109682598346243,-1.1302308354987238
CHN.32.344.2404,CHN,-0.0014838819347457617,0.0694174414709114,0.38440053388342627,-0.9339626253833483,-0.6727716202773626,-0.08453567364111629,-1.2389358258822352
CHN.32.344.2405,CHN,-0.003579260066479899,0.3695464948887126,0.17723336499218892,-0.7584744223098896,-0.7929752007013681,-0.10641528086035454,-1.1146643040571906
CHN.32.344.2406,CHN,0.017395049881752674,-0.0916092832247519,0.3372919213939936,-0.7073575641190769,-0.5986426879360479,-0.0720576192233745,-1.1149801832275048
CHN.32.344.2407,CHN,0.033495699635063,-0.487476555076058,0.428850615612244,-0.7379409999967911,-0.49059875005998643,-0.03794158070381325,-1.2916115705893418
CHN.32.344.2408,CHN,0.02844717245036491,-0.3982457560528978,0.21785498566925746,-0.6031382495229957,-0.5230808656783182,-0.044944042610780305,-1.3231067557453695
CHN.32.345.2409,CHN,-0.019681675200686016,0.5140050747965472,-0.0023951135880004937,-0.5808943206033589,-0.41868790640922643,-0.038486059909315536,-0.5461400009140401
CHN.32.345.2410,CHN,-0.020326590020017046,0.32013829596287324,0.002321243819804189,-0.5949745709845204,-0.4310642068613218,-0.05007397165659233,-0.7739797997397742
CHN.32.345.2411,CHN,-0.021208021757079414,0.10428140905690379,0.04229902545621003,-0.5087495970845765,-0.5352822442075127,-0.08474041390145746,-1.0033998424375121
CHN.4.20.121,CHN,-0.08152824973326295,0.8649155235493348,0.11415886440250085,-0.868690561465642,-1.060536836224176,-0.2574656171928731,-1.2891468766641183
CHN.4.20.122,CHN,-0.08994264835325719,0.9204616945693862,0.08033318853574661,-0.9551634261630579,-1.1554572397371388,-0.2836582310048279,-1.483426662153149
CHN.4.20.123,CHN,-0.0313304277219349,0.4558908178455879,0.19465512253340272,-0.5744926870258821,-0.685653643090394,-0.09706917808298324,-0.7379999955422035
CHN.4.20.124,CHN,-0.02828595140534486,0.42845299415919075,0.19400232452011104,-0.5651307224567524,-0.6690187776209947,-0.0872712348968171,-0.7272513677006073
CHN.4.20.125,CHN,-0.03217371456491219,0.4575549308969815,0.20156894763918803,-0.594931722689331,-0.7196365387375968,-0.0967697547090346,-0.7843878521647051
CHN.4.20.126,CHN,-0.05032061036985149,0.6269362410972992,0.1877660870641113,-0.6445571732590681,-0.7925010641262086,-0.1597366182472521,-0.8324131378409698
CHN.4.20.127,CHN,-0.009021516094714792,0.28557196869129986,0.2495884940907962,-0.40018529092145566,-0.4471604968743735,-0.024676515517471628,-0.3458833566259195
CHN.4.20.128,CHN,-0.03377742266019656,0.3184845410078916,0.20197876512565763,-0.6959728119160349,-0.6195258206346933,-0.08448215508594456,-0.9132949041633202
CHN.4.21.129,CHN,-0.09691909909696733,0.7682146988217134,-0.14480434425825017,-0.7606990139584752,-0.5242403223267066,-0.1703855724831489,-0.9288336533018348
CHN.4.21.130,CHN,-0.09595632730570028,0.7471858528664506,-0.13253881290843184,-0.7672024029727321,-0.5327132076848919,-0.16786846847637832,-0.9490933664816839
CHN.4.21.131,CHN,-0.07812805838718288,0.4868380719336863,0.06545571406028462,-0.9143263983609498,-0.7093437005596539,-0.12316371871079582,-1.2726680900246115
CHN.4.21.132,CHN,-0.09730464063768846,0.6984533864053547,-0.1387372646851546,-0.6945557828472263,-0.5134114655885225,-0.15678117624819263,-0.9023369436014297
CHN.4.21.133,CHN,-0.09750036319272132,0.6703322598284873,-0.14113963960282122,-0.7016856458978202,-0.5236848162368807,-0.157103278259147,-0.9507814833609032
CHN.4.21.134,CHN,-0.10004840394745465,0.5774867640722975,-0.12350196917244878,-0.5123523629261473,-0.5010732044634603,-0.12316719754735543,-0.7826563739845689
CHN.4.21.135,CHN,-0.07870575818704247,0.4052588785355208,0.1312207277892619,-0.9745761828047589,-0.7644946343897776,-0.1210265047214256,-1.402323473778222
CHN.4.22.136,CHN,0.007824990904021046,0.03572189496308065,-0.007625562468375544,-0.494759397504076,-0.44332226120924045,0.014727530185074169,-0.8874328051295161
CHN.4.22.137,CHN,-0.0033013648377209362,0.04268099314368607,0.15077426728887766,-0.920781990369605,-0.38549208456766465,0.03889150290409397,-1.0772286764383328
CHN.4.22.138,CHN,-0.0034385834184108323,0.2202553685533826,0.09731587606752924,-0.3916295444679099,-0.593269729222799,-0.020450992527600746,-0.6912176050158086
CHN.4.22.139,CHN,0.008424771286125312,0.04928189343204411,-0.014626641398360323,-0.44091853053729957,-0.4537052145772243,0.012337577198217561,-0.8392061445964972
CHN.4.22.140,CHN,-0.03372773116340398,0.5421082221615385,0.34243131783017333,-0.61600555356278,-0.8175832121988239,-0.07330629896226976,-0.6560832558955658
CHN.4.22.141,CHN,0.022118025620951696,-0.1866291121462608,-0.17116472098657057,-0.32726997534952407,-0.42119919235920616,0.007828842965711793,-1.076316132254898
CHN.4.22.142,CHN,-0.005067932145855534,0.06427087258282084,0.15251394250141045,-0.913285882327319,-0.39147277640099576,0.034467090479002184,-1.0585746853109368
CHN.4.22.143,CHN,-0.052943810741794724,0.6243503918250563,0.2205175981995212,-0.8178669268001588,-0.6712613327449136,-0.07232259406077195,-0.7695266743230617
CHN.4.22.144,CHN,0.011508443089670082,0.05317657168141777,-0.0469435477318227,-0.2919376628207391,-0.4753180592979049,0.006549280406060078,-0.7429649746733187
CHN.4.22.145,CHN,0.007728711282773213,0.029862900377683427,0.07255224403330053,-0.5732577244143322,-0.5711818850366844,-0.019381325741154788,-1.0536770794984143
CHN.4.23.146,CHN,-0.033181806981444024,0.2817961116541403,0.48653070871636406,-1.1802507542913008,-1.0192042853515915,-0.1447228734608212,-1.609032899714653
CHN.4.23.147,CHN,-0.01274723995447768,0.5982083730047231,0.14432326394973627,-0.9594570149317533,-1.1912598426664274,-0.18466632682546874,-1.6055987874236677
CHN.4.23.148,CHN,-0.04115158026707529,0.5833948511067691,0.3408283188466979,-0.6663925270412503,-0.9205588421533969,-0.09960281867280583,-0.8034825981810614
CHN.4.23.149,CHN,-0.07625729929511867,0.768146625770488,0.27583613165103527,-0.9135890732886256,-1.2562543075787738,-0.20563979982614616,-1.407757722567141
CHN.4.23.150,CHN,-0.04463081993048933,0.5628848555391127,0.3205943805605271,-0.747831911299662,-0.9694307738448321,-0.11915889080569254,-0.9975731597810361
CHN.4.23.151,CHN,-0.005173491812483897,-0.047417499138317665,0.5989975320730456,-1.3339453131888095,-0.9177054112740387,-0.1104759655920609,-1.8157201489326649
CHN.4.23.152,CHN,-0.08932158508126661,0.8973558319925996,0.23813071336147287,-1.0364197864237075,-1.309258384305346,-0.29273178400507505,-1.5922449944613226
CHN.4.23.153,CHN,-0.005754915846512061,-0.029197153226351715,0.6033913129690214,-1.3599602126468693,-0.9508720339460455,-0.11682218050411891,-1.859215183200876
CHN.4.23.154,CHN,-0.02283320918915141,0.15692648010019955,0.5362971116278299,-1.2518469237070762,-0.9858070549789197,-0.13256987522589633,-1.6998334713730143
CHN.4.24.155,CHN,-0.09168486461537612,0.9124175889369163,0.1298093401628737,-0.9294524784297304,-1.1189061823798352,-0.28526448895766154,-1.3830810852828135
CHN.4.24.156,CHN,-0.09213493953787726,0.9174274796665232,0.1282040613709523,-0.9318685371038107,-1.123837919045821,-0.2869265733505672,-1.3891364280006007
CHN.4.24.157,CHN,-0.03282830040759306,0.2282102187202073,0.2146954922334759,-0.7347024908538043,-0.6068288132989054,-0.0582468059787358,-0.9897006995853553
CHN.4.25.158,CHN,-0.06152185120477183,0.3534070177403089,0.166975584904371,-0.7666038410347615,-0.6841532291982361,-0.1079916295033899,-1.0998879482964794
CHN.4.25.159,CHN,-0.04271238823009531,0.2637769944458606,0.22768737977613718,-0.8003347395608277,-0.6791181235918549,-0.07070042717082535,-1.1014013043316053
CHN.4.25.160,CHN,-0.16841545962963222,0.6099463661485532,0.22701508562488268,-0.7862288949935812,-1.0166446229047645,-0.34692155829579063,-1.4812490840503325
CHN.4.25.161,CHN,-0.28428537066275433,0.9173707041416267,0.13601704844007884,-0.8811022377824761,-1.519922242580906,-0.6264107654882908,-2.2583328639327216
CHN.4.25.162,CHN,0.08355099158115147,-0.06525944867450996,-0.0017558776915847145,-0.5968427523868156,-0.6176100237587137,0.008855600523736802,-1.1890615104067357
CHN.4.25.163,CHN,-0.18497133562312282,0.6549968143961389,0.22115894727816887,-0.7906238706282523,-1.073106323836783,-0.3850833052137203,-1.5576290736275709
CHN.4.25.164,CHN,-0.2573616403339162,0.8477687768199725,0.16884515062091768,-0.8448095495266396,-1.3774036344427776,-0.5575186982355653,-2.0204795950980086
CHN.4.25.165,CHN,-0.28419849126439506,0.9171421751784326,0.13598086212073265,-0.8810657542288868,-1.5197252049028098,-0.6262557749640677,-2.258122188060994
CHN.4.25.166,CHN,-0.04357294400019829,0.26530610699267865,0.21820366794869436,-0.8005223546205861,-0.6702089066937257,-0.07175483408686055,-1.1025492644599975
CHN.4.26.167,CHN,-0.0756747592050999,0.4191148073465078,0.15188455022172445,-0.9330690739227117,-0.7269345823638848,-0.11586905089821271,-1.2805481088216768
CHN.4.26.168,CHN,-0.05026085170492078,0.6226303928890785,0.19465755159439588,-0.7603126010603527,-0.5975561900366355,-0.06750008058666368,-0.6583417789050983
CHN.4.26.169,CHN,-0.015447855429730569,1.2023454957132986,0.09258504158159572,-0.934178997393228,-0.4381023131736404,-0.02125614245022434,-0.11405477115192902
CHN.4.26.170,CHN,-0.04835290202783248,0.681329346348239,0.18695458226308154,-0.773970537551563,-0.5907783990985404,-0.06560846537909017,-0.6104263754457054
CHN.4.26.171,CHN,-0.01740680231928426,1.242050472487546,0.10497699714053398,-0.9410821352333442,-0.4493780025928332,-0.023892081553299662,-0.08473155207068125
CHN.4.26.172,CHN,-0.04112802351784498,1.0099479614897389,0.04063228604637077,-0.8549959545613649,-0.4770265358272378,-0.0702801024788718,-0.3928503688492099
CHN.4.26.173,CHN,-0.04999642327081629,0.6257211763116685,0.20129903417330186,-0.7495469475758773,-0.6095473182187152,-0.06876313368388505,-0.6508336122643236
CHN.4.26.174,CHN,-0.051288297049073624,0.634070095136671,0.19541471297479557,-0.7596232911990756,-0.6040510234838586,-0.0693364007252727,-0.6548142043458139
CHN.4.26.175,CHN,-0.04136300632021113,0.5842695405737551,0.18314761767029367,-0.7798280044335869,-0.5473503011909959,-0.052069289661900234,-0.6531934433626455
CHN.4.26.176,CHN,-0.07185893864466962,0.4550870604862785,0.15978783028214735,-0.9014784138100245,-0.7041959840739143,-0.10868087145817473,-1.171339317218357
CHN.4.26.177,CHN,-0.03237371548746835,0.4689314178794309,0.3008192074953661,-0.6102649510318705,-0.7168184737315957,-0.06366924289412214,-0.6533757577702597
CHN.4.27.178,CHN,-0.10477334610746943,0.4955537873265494,0.07880027290990828,-0.6870217695141403,-1.0802443889183386,-0.35484359774226315,-1.652529042045754
CHN.4.27.179,CHN,-0.09949741256880322,0.4713826009705111,0.07402053135569667,-0.6500636356013555,-1.0079173078971313,-0.3213816854902009,-1.533456909231283
CHN.4.28.180,CHN,0.028715248769712005,0.6801332897184318,-0.0873408960202143,-0.49922091531115514,-0.643254278206332,0.09786123777135214,-0.4231063132782056
CHN.4.28.181,CHN,-0.5695154843898078,1.3190728731296837,0.14846462241067762,-0.8671187985910284,-1.8625234677342173,-1.0041931624932952,-2.8358134176679872
CHN.4.28.182,CHN,5.179025141130825e-05,0.6050566128655236,-0.024474637171270183,-0.7060318048997738,-0.7074059637936537,0.027287128752636287,-0.8055168739951265
CHN.4.28.183,CHN,0.007716348971562836,0.749898105526923,-0.08171774814830789,-0.5291576064724371,-0.7261772087510113,0.050838571667453376,-0.5285995372058171
CHN.4.28.184,CHN,0.035848118101838064,0.7265739090487099,-0.10196085322739437,-0.5105026370986243,-0.6699629425601615,0.1075102997849644,-0.4124941059506678
CHN.4.28.185,CHN,0.024842224196673413,0.7185101085292386,-0.10527236913183798,-0.5105479863282618,-0.6584296426195689,0.08880604618317482,-0.442091619170582
CHN.4.28.186,CHN,-0.14356442503842146,0.9079848125531561,-0.01791423382462303,-0.6013594144786516,-1.001393215045648,-0.21534103041605163,-1.0715875062502396
CHN.4.28.187,CHN,0.0359572987089565,0.7272540089350065,-0.10217506014651039,-0.5106677272199817,-0.6703530588348924,0.10765571994220154,-0.4123288186152199
CHN.4.28.188,CHN,-0.5950163288773821,1.3282295625899052,0.15796931892370233,-0.8886473776234634,-1.9169338952572457,-1.0630326453545198,-2.9774313655990032
CHN.5.29.189,CHN,-0.010871309810297443,-0.12108462237472878,-2.5138828933903112,-2.098075960742526,-0.09380325265027818,-0.025571655146386874,-4.8632896941145285
CHN.5.29.190,CHN,-0.008962641049361857,0.5926143454479985,-1.3814662640672934,-1.4068906846836922,-0.06699818662452275,-0.01731251251853631,-2.289015943495408
CHN.5.29.191,CHN,-0.0029955298893331182,-1.187976200966133,-2.2836552603360074,-1.5516375451457223,-0.05984508705469183,-0.01312008560933561,-5.099229709001223
CHN.5.29.192,CHN,-0.008681257473463749,-0.30087937276220983,-2.4593575380746344,-1.9585394221338106,-0.08864472016986631,-0.021747718690634417,-4.83785002930462
CHN.5.29.193,CHN,-0.0096833993423735,-0.08216281707365349,-2.3907805302248897,-1.9805032008140047,-0.09006278557907713,-0.023164136064739146,-4.576356869098738
CHN.5.30.194,CHN,-0.01208545081151565,1.5286975025930132,-0.39962250856007087,-1.1616928741224175,-0.05037893698057505,-0.020241890281259584,-0.1153241581628254
CHN.5.30.195,CHN,-0.014228938574539995,1.048071629629806,-0.2517016357154151,-1.3288816260205718,-0.061769104673282574,-0.021151713657836507,-0.62966138901184
CHN.5.30.196,CHN,-0.012141292695282318,1.2124651796009573,-0.09628098651207319,-1.0344493861344948,-0.05526325550148612,-0.01842230836793405,-0.0040920496103133
CHN.5.30.197,CHN,-0.0015880879878425768,0.9683994877940355,1.1958501123208203,-0.5345577137253267,-0.024804156560120985,0.02122767145190168,1.6245273132934672
CHN.5.30.198,CHN,-0.01487429318993116,1.0286318307629239,-0.976567669940711,-1.3403027266639913,-0.0733356132360955,-0.023278520437058456,-1.3997269927048632
CHN.5.30.199,CHN,-0.012210851861859997,1.3193319103673555,-0.20695327681273618,-1.1527895370943375,-0.05353388387533617,-0.01762814830927224,-0.12378378758618662
CHN.5.30.200,CHN,-0.011688757035962746,0.4916828659624422,0.6822914073247005,-0.6887683236273974,-0.060150193550831066,-0.013423783625772118,0.3999432154471795
CHN.5.31.201,CHN,0.013199321003871521,1.617813859975945,1.8195443986750863,-0.376998808478554,0.021629096447403982,0.07186577363650216,3.1670536412602552
CHN.5.31.202,CHN,0.013201535491391485,1.6212634347565544,1.8062546348241786,-0.39234478658988925,0.02187358386385166,0.07215055017987171,3.1423989525259586
CHN.5.31.203,CHN,0.0042497096154002715,1.449382224040276,1.7204002994931198,0.0003161911459842467,-0.012110392616158754,0.0315303212513481,3.1937683529299696
CHN.5.31.204,CHN,-0.0010567216525062273,1.1821083073637846,1.83457916088489,0.043490532900625385,-0.064699352786834,-0.005966192245592528,2.988455734464367
CHN.5.31.205,CHN,0.009459688915517916,1.6715214891918162,2.0580014495034664,-0.2799493674807422,-0.015454144065158451,0.040873632019201356,3.4844527480841014
CHN.5.31.206,CHN,0.0020491280589610603,1.2451989677256512,1.427104923671188,-0.14933604771691317,-0.016477217061414494,0.015664275791926235,2.5242040304693987
CHN.5.31.207,CHN,-0.05182645815319441,0.9125407740353176,0.8451188726235784,-1.4431224707898322,-0.3310072525421203,-0.03836952968759736,-0.10666606451384827
CHN.5.32.208,CHN,0.0003918696251906278,-0.08656260749653713,-0.3499272340358724,-0.8801568118832497,-0.028030351984810884,-2.0980801927580607e-05,-1.344306116577207
CHN.5.33.209,CHN,-0.004398734275136208,-2.031249199702743,-2.6084898992961296,-1.4587045622449615,-0.04754844874926396,-0.01876879931391523,-6.16915964358215
CHN.5.33.210,CHN,-0.0022368780545225383,-1.910168137305185,-1.6121268416284946,-1.0893827319593514,-0.03127627375735696,-0.011941889019598355,-4.657132751724509
CHN.5.34.211,CHN,0.00045287216308081003,-2.48489812776776,-0.7776929520349105,-0.22260385864500645,-0.02517409788011881,-0.0041096437793520435,-3.5140258079440674
CHN.5.34.212,CHN,-0.013705718466546802,2.988363232703147,-1.772536035576258,-1.6280446928357684,-0.05361552598718552,-0.01731146287370606,-0.4968502030363179
CHN.5.34.213,CHN,-0.02571730200018247,2.7287331198029983,-1.420903725439604,-1.7690484988359114,-0.10773074892904351,-0.02185940616992174,-0.6165265615716649
CHN.5.34.214,CHN,-0.00613119805176338,0.7772413136187278,-1.7298288413398073,-1.2025645681505464,-0.024314929925432625,-0.016492213222280686,-2.2020904370711025
CHN.5.34.215,CHN,0.037338096697003824,-2.1161423006650963,-0.5205459031897826,-0.33359110022280203,-0.008679798678292914,-0.015299914515696447,-2.9569209205746656
CHN.5.34.216,CHN,0.00041281011616827465,-0.5992244681118605,-0.07394619810644834,-0.3538217871407812,-0.023524694096756376,-0.005319498600001378,-1.0554238359396795
CHN.5.34.217,CHN,0.017416785805211454,0.20823137799054867,-1.257099163369108,-0.9115672146237994,-0.015471473815129602,-0.010049911280442275,-1.968539599292719
CHN.5.35.218,CHN,-0.0013967470640781777,0.09359656786317198,-1.4227404720008698,-1.564792102863062,-0.07738184660998873,-0.007994944634603287,-2.98070954530943
CHN.5.35.219,CHN,-0.0010006399726695332,0.2270290979416259,-1.1758934963283671,-1.4710114908795413,-0.0703208675371673,-0.007280293831787571,-2.4984776906079067
CHN.5.35.220,CHN,-0.0009902658429488923,0.40453293883323393,-0.8872026615278276,-1.3792498385854353,-0.06298588498374397,-0.007397172267208497,-1.9332928843739303
CHN.5.35.221,CHN,-0.0028796968708795947,0.6118706038413396,-0.7262595739765427,-1.294245026146897,-0.07582481292410712,-0.007168148362897274,-1.494506654439984
CHN.5.36.222,CHN,-0.014106533855000457,0.9511866610844673,-0.23126530382027574,-1.3509632139385894,-0.06382335769544635,-0.02093642817112502,-0.7299081763959698
CHN.5.36.223,CHN,-0.014155443237165182,0.9522335077632379,-0.23113098354948028,-1.351285596161759,-0.06379039151813999,-0.020980490019211685,-0.7291093967225182
CHN.5.36.224,CHN,-0.0141020318775286,0.951080780063938,-0.2312835664687264,-1.3509369890335157,-0.06381470603099133,-0.02093188781966143,-0.7299884011664853
