region,ISO,month 1  total deaths,month 8  total deaths,month 9  total deaths,month 10  total deaths,month 11  total deaths,month 12  total deaths,total deaths 6mo agg
ETH.11.68.Rc6f9c7b4b988135b,ETH,-21.460880530356317,-13.208486753680774,-12.002542518059169,-12.41893518030685,-16.83148574452134,-23.66679762756445,-99.5891283544889
ETH.11.69.544,ETH,-1.2320590984795134,-1.1750615217458968,-1.029105883884339,-1.1999579475710107,-1.2456382569240312,-1.3682498283459499,-7.250072536950741
ETH.11.69.545,ETH,-10.133453310795671,-9.66516663463833,-8.464593672862222,-9.869743532928693,-10.245281075450212,-11.253570649997606,-59.63180887667273
ETH.11.69.R2b9425e5116ad7f5,ETH,-23.8814696609502,-20.95612607297421,-18.520626843307706,-21.919337149023182,-22.508863499107264,-25.648223338368833,-133.43464656373138
ETH.11.69.R818f01908a9b6e9c,ETH,-20.224634096108748,-15.64494095642519,-14.047515912382506,-17.031021153471418,-17.195054544408947,-20.713315078377295,-104.85648174117411
ETH.11.70.550,ETH,-2.3274644820736112,-1.7449866155474052,-1.575123237193408,-1.9200662311513035,-1.9224116497275,-2.3472075802841634,-11.83725979597739
ETH.11.71.554,ETH,-35.16672228618526,-26.363871635856956,-23.797551724277056,-29.00974125279969,-29.046070048527277,-35.465603342546004,-178.84956029019224
ETH.11.71.R4ddc049170151426,ETH,-21.340114047018115,-15.95191473630814,-14.415900508396767,-17.483021721713357,-17.660358857458533,-21.542377319777906,-108.39368719067281
ETH.11.71.R9d60415b6e9d908d,ETH,-25.20836384620831,-18.28360971370054,-16.740546916016473,-18.984361086997588,-21.305350220050496,-25.72000049696292,-126.24223227993633
ETH.11.71.Rfa482f5998832081,ETH,-17.716451114670896,-12.82167812483867,-11.751241492081036,-13.247342355348504,-14.99673717500641,-18.090937118600106,-88.62438738054563
ETH.11.72.564,ETH,-7.505319057832511,-4.3427959624149794,-3.975052025120434,-4.113195726027583,-5.744434429116063,-8.32000534359316,-34.00080254410473
ETH.11.72.R1e75a9f7d77a67ad,ETH,-12.16416135226998,-1.7665633209302793,0.9449562011782978,15.281839519780885,3.57920324919891,-8.049501359802699,-2.1742270628448654
ETH.11.72.R3c3519c45d7b2cc6,ETH,-13.884794392030656,-8.034557706176845,-7.053830293281679,-5.7208038420899365,-9.635727094454706,-14.56921222086386,-58.89892554889769
ETH.11.72.R84b81a4f4f1d2cbb,ETH,1.7286734238965915,17.623514434295046,18.765892971293287,44.96234405333471,33.98837322424497,11.105460142157039,128.17425824922165
ETH.2.10.45,ETH,-0.48880423585753535,4.26176627359013,4.2004536242447985,0.8070980163679176,0.15180546583747975,-0.500320650334582,8.43199849384821
ETH.2.10.47,ETH,-0.7335220474658689,6.478735270672399,5.855368401285254,1.0854638807349801,0.1522624623997255,-0.7697791498814662,12.068528817745024
ETH.2.10.R2ea9fc73b058b649,ETH,-2.4851898189547863,6.745114075178307,7.840237601668085,1.4182379106173106,-1.0202196818318559,-2.952765110618594,9.545414976058467
ETH.2.11.Ra3abc12b01018a6d,ETH,-0.059568954204609226,46.834021623496234,17.664415122435734,6.937990444101642,3.67795284715163,0.3892986651206156,75.44410974810125
ETH.2.11.Rd02150c5b25e71ed,ETH,-6.314754395028782,23.899093677530853,7.915045262656835,-0.5573154131133785,-2.954944842370126,-6.0861119810011175,15.901012308674286
ETH.2.12,ETH,-3.7267170071693014,30.436023701749562,27.540434132905425,5.231395454733669,0.6747440255866893,-3.762071463700631,56.393808844105415
ETH.2.8.30,ETH,-1.1275728289781122,30.586188502143756,18.09022305472059,1.964340509879955,0.9690577106346675,-0.92893957918159,49.553297369219266
ETH.2.8.31,ETH,-2.3873100246143877,22.375009135585117,13.997890664202362,2.171532954135068,0.12092603157702395,-2.054197404853552,34.22385135603163
ETH.2.8.33,ETH,-1.293160593915427,29.88104723549809,12.645043923633581,2.0010156306095865,0.7536239072084449,-0.938686231128113,43.048883871906156
ETH.2.8.R7c28101619e0d3ee,ETH,-4.198696569000289,77.95795751609907,44.641620100033215,6.301033806211356,2.1675295139000634,-3.4850135178049557,123.38443084943846
ETH.2.9.36,ETH,-0.12626662145188247,22.8072816603944,9.124382125016808,3.894426881993393,1.660496980098275,0.1838939621683888,37.54421498821938
ETH.2.9.39,ETH,0.8574420391600392,18.922784983172676,8.272552293963022,5.158039075147683,2.3825676275314813,1.0593325896012578,36.65271860857615
ETH.2.9.40,ETH,-3.6252037572758167,6.377939040111258,1.469692623850219,-0.49875633671328795,-2.1420772155922196,-3.532086267431464,-1.9504919130513114
ETH.2.9.R4a6adfd128b5157d,ETH,-0.6778035711584735,54.89125366118353,23.94019546044782,16.251759700278228,4.343150295929213,0.2790262108722038,99.02758175755254
ETH.2.9.R71327847189fcd3b,ETH,-2.8758345601078097,11.89799991700349,3.8102370925799023,0.912621518895114,-1.15340193256057,-2.793806024498135,9.79781601131199
ETH.3.13.58,ETH,-4.4016653417567495,-5.663313410055184,-6.092068337543499,-4.165421792663708,-2.778546300920284,-6.217797369479076,-29.3188125524185
ETH.3.13.60,ETH,-6.319006593670798,-8.891493959868166,-7.433015833287235,-5.504751953581601,-3.8190581949411704,-7.141240983969672,-39.10856751931864
ETH.3.13.62,ETH,-4.97994787550468,-6.500718585512928,-6.7853202774625485,-4.6729900465428145,-3.1257666205593875,-6.870253781644133,-32.93499718722649
ETH.3.13.Rfd86d32776dc34a8,ETH,-12.673766770134812,-13.916628126660536,-12.399678115382812,-11.633279782605692,-8.96557315271176,-13.747497135360057,-73.33642308285567
ETH.3.14.63,ETH,-0.5405744715142824,-0.49377556937801087,-0.4269128972105882,-0.508636934678765,-0.44462272631160227,-0.5311822086733832,-2.945704807766632
ETH.3.15.64,ETH,-12.051003977583738,-9.595621295820887,-9.09431562737833,-10.947031115110667,-9.351212292717939,-11.709990582283146,-62.74917489089471
ETH.3.15.65,ETH,-9.2376006043306,-7.437703708848846,-6.743635485687779,-8.394568045941584,-7.268860794313493,-9.994110594763958,-49.07647923388627
ETH.3.15.67,ETH,-6.849676165575286,-5.429938029029793,-5.3559530014633205,-6.189162607633797,-5.303610130294775,-6.592579271955931,-35.7209192059529
ETH.3.15.68,ETH,-1.17052072840852,-0.9494138090023829,-0.8525406876416017,-1.0934625247920449,-0.9158993364410911,-1.1405289510523533,-6.1223660373379944
ETH.3.15.72,ETH,-9.816441971504764,-7.652575533281296,-8.191000386723786,-8.604572934836042,-7.516875387128563,-9.33062490412603,-51.112091117600485
ETH.3.15.74,ETH,-16.48978830755102,-13.374930665348527,-12.010224204751825,-15.404225694831744,-12.902793055623604,-16.067277768241475,-86.24923969634818
ETH.3.15.76,ETH,-14.204757568794621,-11.521709469290615,-10.346159614712041,-13.269776474985282,-11.114897182927711,-13.84093000534381,-74.29823031605409
ETH.3.15.R866a328b87328838,ETH,-22.356311948009516,-18.770692728558984,-16.81402992739488,-20.495198334180365,-17.795103612887402,-21.721781944159357,-117.95311849519051
ETH.3.15.Rc68f5848a56ecfca,ETH,-17.080243156866302,-12.683991878318817,-13.456190623028665,-13.827774994787362,-13.12473823670506,-15.94475889741805,-86.11769778712426
ETH.3.15.Rffd53bbdb634f004,ETH,-20.825115844471355,-16.242656101948224,-17.33900735269043,-18.27286410383484,-15.95306554859564,-19.80325945529199,-108.4359684068325
ETH.3.16.78,ETH,-7.658359996901859,-7.4410721619486875,-6.3541892773793185,-5.206759876579128,-6.253172202761059,-7.6589491293490335,-40.57250264491908
ETH.3.16.79,ETH,-3.40066225328422,-9.916885708302017,-6.722805456294694,0.26469317252885943,5.011061922205598,-3.2090427667930745,-17.973641089939548
ETH.3.16.80,ETH,-12.54412305968863,-11.161093073503165,-10.998043215663685,-10.825726356380319,-11.59029800543415,-13.75754587035679,-70.87682958102674
ETH.3.16.82,ETH,-1.8181984398285678,-5.9098296837208615,-3.7378543861553584,1.085038004814983,4.006701923539613,-1.2205919067310411,-7.594734488081232
ETH.3.16.85,ETH,-15.805699398126473,-16.388094175270098,-14.708695990743333,-14.763766668542031,-15.004392207320434,-16.666206898821102,-93.33685533882347
ETH.3.16.87,ETH,-4.146097729989257,-4.2988630164918495,-3.8583317520939864,-3.8727820903768935,-3.9359013868073247,-4.371820660536543,-24.483796636295853
ETH.3.16.90,ETH,1.4096158299705421,-0.4657700317337448,0.41491883677841224,4.022632075149489,5.562859067104967,2.147629229675688,13.091885006945356
ETH.3.16.91,ETH,6.21892176291472,4.007571204546994,4.578168622937526,14.883213106584462,19.278363250445256,9.892548455074959,58.85878640250391
ETH.3.16.92,ETH,2.800664386538527,3.043462935748895,4.241793535125835,18.483692761423555,20.205880188489857,7.894486304926257,56.66998011225293
ETH.3.16.R35177457c3409a34,ETH,-27.552251660591555,-28.567589046163157,-25.640074848558516,-25.7359636226799,-26.15542691670477,-29.052309515202346,-162.70361560990025
ETH.3.16.R5d5e01f631554b47,ETH,-16.992210056940745,-14.535982403349855,-13.555888934888346,-12.856867670312955,-15.254981019959615,-17.711674103230198,-90.90760418868172
ETH.3.16.Rcc857e8c6c7a29f0,ETH,-26.008195717050004,-27.72018506695952,-24.017375746843108,-20.006718302074397,-21.14496679968313,-26.813716492869357,-145.7111581254795
ETH.3.17.100,ETH,-0.6272062911927787,-0.5535474261878536,-0.5365912532629408,-0.48447671416819105,-0.43793564369969074,-0.5165849350011933,-3.1563422635126486
ETH.3.17.R0359a25559123d17,ETH,-20.724464841197314,-16.6088640762682,-14.393582985153067,-14.747489776434623,-13.768424880369137,-17.385865877652147,-97.62869243707449
ETH.3.17.R28284fed696adffc,ETH,-18.571355892823526,-15.991490648507314,-14.944455936662404,-14.530247734612615,-13.086562198583158,-16.32876237166808,-93.4528747828571
ETH.3.17.R60ee17844fe2bee9,ETH,-21.271583094536513,-16.40696932928037,-14.989279714834888,-15.335413613434586,-15.598541389221717,-19.130919574809706,-102.73270671611779
ETH.3.17.R96ab97ac19f1adad,ETH,-23.665966526973133,-20.06525681999409,-18.93592712427462,-17.823707593886816,-16.533002618211327,-20.033585755318487,-117.05744643865847
ETH.3.17.Rbd4574dd09453ddb,ETH,-25.93422074111375,-24.280306546901787,-21.384483179508972,-19.381377043451295,-17.30803951400462,-21.53364321355125,-129.82207023853167
ETH.3.18.114,ETH,-16.57930282194645,-13.031300261225859,-12.736171746674847,-12.871947710527634,-14.279046261109189,-17.344841226914745,-86.84261002839872
ETH.3.18.115,ETH,-15.060157784561948,-13.788278631732414,-11.957660294492783,-10.929614524482304,-11.654044261159543,-13.668225274279207,-77.0579807707082
ETH.3.18.118,ETH,-16.811750347791868,-13.307941229688327,-11.770358470084368,-12.45138885586732,-13.872115759314857,-16.682910392957368,-84.89646505570411
ETH.3.18.119,ETH,-15.547226123038454,-11.529249264018544,-11.406775503596483,-11.018373874831278,-12.077568758264606,-14.18031695649103,-75.7595104802404
ETH.3.18.120,ETH,-16.79936408649088,-16.851683077366893,-13.848628423247357,-12.356570440449111,-13.007108988823136,-15.26616130206066,-88.12951631843802
ETH.3.18.121,ETH,-11.405975462038557,-9.650903255786295,-8.772598708139332,-8.187316156151313,-8.822121923597406,-10.343083182355931,-57.18199868806884
ETH.3.18.122,ETH,-0.30745973013240113,-0.30888711458640333,-0.2537574659487629,-0.22621434559834325,-0.23809550289911535,-0.27940325451074355,-1.6138174136757697
ETH.3.18.R81699f90cbe20418,ETH,-24.608654423142003,-22.541249750274766,-19.002545053487083,-18.111887177696854,-19.52929970050109,-23.197740267910536,-126.99137637301233
ETH.3.19.124,ETH,-6.88612084441304,17.3293597296488,10.637934427007131,-1.284110410270763,-3.263186862781289,-6.146954492630767,10.386921546560073
ETH.3.19.125,ETH,-10.705717552881667,-1.9192538616544124,-0.7870959664883518,-6.318958947187821,-6.2070974593154515,-8.973673036691423,-34.911796824219124
ETH.3.19.R42ae6286e6fdffbb,ETH,-4.711814305297604,17.31447565964907,17.28431431634273,1.2903323592133888,-0.8907782847772432,-4.255308643377838,26.0312211017525
ETH.3.20.127,ETH,-0.696494962518029,-0.5098072039115631,-0.5060445072336832,-0.5233941197916995,-0.5457773901434807,-0.6425684112229145,-3.4240865948213703
ETH.3.20.128,ETH,-14.784077189116271,-13.504812750624623,-11.677463290140082,-13.909303200444265,-12.158931762802732,-14.52893168565999,-80.56351987878796
ETH.3.20.129,ETH,-12.959439155026407,-10.377282986344863,-10.853395415452022,-10.544989464613337,-11.623866964508066,-14.2510262531966,-70.6100002391413
ETH.3.20.130,ETH,-24.860650059163152,-19.67510835389586,-18.579762672320566,-20.217484648938655,-19.790905662215913,-23.421565249558608,-126.54547664609275
ETH.3.20.131,ETH,-20.167331047792786,-14.966835197399405,-14.767058435091496,-15.344098358367557,-15.893580131471285,-18.731640587736223,-99.87054375785875
ETH.3.20.132,ETH,-13.810809155660909,-12.75937846071189,-11.072910189002359,-12.985474450145453,-11.506177129196445,-13.65633174769946,-75.79108113241651
ETH.3.20.133,ETH,-14.529815461340489,-14.806635961442254,-13.393856363657898,-13.466564179784523,-13.713360608118332,-15.36511972510462,-85.27535229944812
ETH.3.20.R7903343ceaf0c348,ETH,-38.73340138992788,-26.68835656442832,-27.77938116775954,-27.342919312609563,-30.261121817391626,-35.60043886848202,-186.40561912059897
ETH.3.21.139,ETH,-28.50345519403758,-28.330993318641262,-23.470754840160577,-20.998754972142734,-21.48663901469398,-25.500633883640273,-148.2912312233164
ETH.3.21.140,ETH,-3.4552456751005702,-3.4736071161073743,-2.8533711390082015,-2.5426418372260753,-2.6749637096568923,-3.1387415111730337,-18.138570988272146
ETH.3.21.141,ETH,-7.776532897595005,-7.377896021059355,-6.3686983158263635,-5.772422807923848,-5.135548622243357,-6.462328260241847,-38.89342692488978
ETH.3.21.142,ETH,-9.986754774291564,-7.903994317500227,-6.45107157593258,-7.0187459850589295,-7.005735261172487,-8.723418493725058,-47.08972040768084
ETH.3.21.143,ETH,-8.669903393825505,-7.6302321270547795,-7.268377197483889,-7.052395562929756,-6.170956236964513,-7.702014023239137,-44.49387854149758
ETH.3.21.144,ETH,-0.2949651534214345,-0.29653261873506515,-0.24358471980024674,-0.21705858481084878,-0.22835455264133755,-0.2679460351120398,-1.5484416645209724
ETH.3.21.148,ETH,-14.182917525596611,-10.458143491241815,-10.791687414374506,-10.804449665793358,-10.86433815795261,-13.010357790074144,-70.11189404503304
ETH.3.21.R068b753762132ea1,ETH,-21.196751973588977,-19.475169223552342,-16.864048336376566,-15.397629102549255,-16.343827580812352,-19.19442911746471,-108.4718553343442
ETH.3.21.R25bced5cef344e87,ETH,-35.92033130280806,-32.72127194823017,-27.485722986089144,-25.954836554329493,-27.514208217291145,-32.60269975859108,-182.1990707673391
ETH.3.21.R9497fc276f8730aa,ETH,-20.084735197891575,-18.864576962703467,-16.55008289888297,-15.172354688956217,-13.461964116465257,-16.897663537774964,-101.03137740267444
ETH.3.21.Raa0b3524e9cd973d,ETH,-15.715473685057214,-12.24895382953778,-13.121849866964462,-13.762238265962678,-12.02389526323327,-14.923566608423194,-81.79597751917859
ETH.3.22.156,ETH,-5.704125465899902,-4.717396259063001,-4.723144830526128,-4.542253328257937,-5.152263465531956,-6.20721236141213,-31.04639571069105
ETH.3.22.R82d7caac0405445e,ETH,-22.56470421558251,-17.50666857699105,-17.21343631321437,-17.701057775779635,-19.85678774761231,-24.142464095688606,-118.98511872486847
ETH.3.23.157,ETH,-12.153434127688167,-15.084801377558087,-12.68650546263281,-10.89318807159843,-8.256362976191015,-13.105779814596083,-72.18007183026458
ETH.3.23.158,ETH,-12.40264441706935,-11.328910664071591,-9.794822756701034,-11.669918328187554,-10.20120230850648,-12.187127787051491,-67.5846262615875
ETH.3.23.159,ETH,-27.326682874168263,-24.976067245533685,-21.597843465781636,-25.71131005448149,-22.490329871549257,-26.860390980282233,-148.96262449179656
ETH.3.23.160,ETH,-11.2022040114546,-10.570251153797818,-9.952413453729667,-10.531466402549297,-8.313709614487609,-11.99232688632632,-62.56237152234531
ETH.3.23.164,ETH,-17.178228502595555,-15.766724270698838,-13.622949985562922,-16.154360237564855,-14.097593433829998,-16.900223757437704,-93.72008018768987
ETH.3.23.R271ad07df41a292a,ETH,-19.33115292351215,-15.683370455142239,-14.084451587465631,-18.061603570074848,-15.12771667198756,-18.83860805915585,-101.12690326733826
ETH.3.23.R63c14932f1110d07,ETH,-25.71297716199373,-21.902019914066358,-19.342877671300144,-24.04194305223039,-20.50977538272118,-25.128399468837745,-136.63799265114957
ETH.4.24,ETH,0.7988487918171165,-12.773752713197215,-9.394860021620094,-1.807453081792748,3.9019798725523027,-0.4446677763701095,-19.71990492861075
ETH.4.25.R4a10e1b431db4f7e,ETH,-2.4072313297605823,-2.5505636882863594,-2.449037799989021,-2.475356677021257,-2.1765632638861496,-2.9684311715055416,-15.02718393044891
ETH.4.25.Rb33cb0fa21a9436f,ETH,-3.647350326477224,-3.165300173736876,-3.0680584780201556,-3.366657365066483,-3.0725880053626597,-4.5402798345335205,-20.860234183196923
ETH.4.26,ETH,-4.637591598186373,-11.328022825701154,-9.519356709021952,-4.397264603093032,-0.5025486910099697,-6.296751010476761,-36.681535437489245
ETH.5.27.187,ETH,-19.825903945756004,-9.509732489857306,-7.218016858837922,-10.533555300597179,-13.517780790497676,-18.097133222468784,-78.70212260801486
ETH.6.28,ETH,53.39373608516947,12.247432535676394,26.95502291536274,22.493918550887834,20.564994633038086,48.08185840792942,183.73696312806393
ETH.6.29.194,ETH,-3.3590479720272675,-3.078942570528218,-3.2007377473315604,-3.8787592101377695,-3.6667811081969504,-3.923197433605299,-21.107466041827063
ETH.6.29.Rf7aaeaa88f8674a1,ETH,12.612238411361199,4.877659365456112,9.030757823633628,5.4586662195565925,2.802237410184895,8.992829092983795,43.774388323176225
ETH.7.30.197,ETH,-15.312033977562308,-9.963172639770407,-8.324047834045118,-9.06861968275311,-10.828879653438165,-13.446871752098017,-66.94362553966712
ETH.8.31.203,ETH,-10.684616122508215,-4.99796056337225,-3.2232294517759215,-6.276187247092662,-8.734687681331247,-11.590731166970572,-45.507412233050864
ETH.8.31.204,ETH,-10.148012829650298,-6.673616518398035,-4.929577097543199,-8.73339018928724,-9.643250780843562,-10.431679871096394,-50.55952728681872
ETH.8.31.208,ETH,-15.893312437047365,-9.962878406881613,-10.951417848020942,-14.677272054482337,-15.54135799544071,-17.60267907662753,-84.6289178185005
ETH.8.31.210,ETH,-12.237913665999505,-7.489436439001383,-7.68003201981005,-10.667948808353424,-11.558377847261026,-13.474341754618582,-63.10805053504397
ETH.8.31.216,ETH,-10.943621937464638,-7.099039305393944,-5.302972974436955,-9.330191079884703,-10.383893584436029,-11.338873507598032,-54.3985923892143
ETH.8.31.217,ETH,-9.003160963966762,-4.891157556223272,-4.462333560286535,-6.580787828512997,-7.746893113482332,-9.69925319906676,-42.38358622153866
ETH.8.31.R1f32508dc20799df,ETH,-23.032274630288892,-15.225795956136102,-11.225260223650304,-19.718352141619775,-21.961610906959027,-23.575346332614934,-114.73864019126901
ETH.8.31.R2b9aefbf5d844c95,ETH,-25.88681447450304,-12.807417276731007,-8.692373807284655,-16.900921857084906,-22.228567494076895,-27.166343417590983,-113.68243832727148
ETH.8.31.R726ff1102400a9aa,ETH,-19.135314044924815,-8.94469467376839,-5.784173445131333,-11.274509423946661,-15.669867231183103,-20.706779615618156,-81.51533843457246
ETH.8.31.Ra05c81c92c1e07e3,ETH,-25.31028768429661,-14.683136448291433,-11.860026494517632,-18.234488831353893,-23.061714064290978,-25.157835406069776,-118.30748892882033
ETH.8.31.Rd56f2b240af2499a,ETH,-24.034907927083374,-12.98118122305194,-8.822683238886077,-16.653461455102263,-20.93571272062592,-25.641298117258337,-109.0692446820079
ETH.8.31.Rf50a413f14172445,ETH,-25.544409353199768,-16.809068472995044,-12.229454741737888,-21.972171053017743,-24.355438199626168,-26.23220198277085,-127.14274380334746
ETH.8.32.218,ETH,-6.554102744919441,-4.496470115693034,-4.0049936523814464,-6.79234331909716,-7.3483679116599525,-7.4119077636314845,-36.60818550738252
ETH.8.32.221,ETH,-10.999476187521433,-7.79720642211468,-7.90422757118123,-12.616112380722416,-13.346651059071046,-12.968865627978927,-65.63253924858974
ETH.8.32.224,ETH,-4.355306248430582,-2.9973816206365758,-2.607074571459087,-4.369522071151873,-4.907907431929513,-4.834802332610272,-24.0719942762179
ETH.8.32.228,ETH,-7.12934148419722,-5.255004768334518,-5.834121852724584,-8.143691060291458,-8.143130697030301,-7.796591556846976,-42.30188141942506
ETH.8.32.232,ETH,-5.830655258938729,-4.16559955187959,-4.411906623008116,-7.112716119821421,-7.555213269701282,-7.215511933731813,-36.29160275708095
ETH.8.32.235,ETH,-13.22411102278302,-9.277401194732358,-7.738667694657121,-10.797170150190432,-12.7565626226648,-13.065210737503024,-66.85912342253076
ETH.8.32.R54938883c5dbde59,ETH,-10.52718910402134,-7.196989038909116,-5.755213710414787,-8.756787517617981,-10.035650871724888,-10.54816219873301,-52.81999244142112
ETH.8.32.R69a14a653d8122f5,ETH,-24.22412280034416,-16.98689359150535,-12.238048666308396,-16.93348927791492,-23.341031612578245,-22.182516805279068,-115.90610275393014
ETH.8.32.Ra0d715dfd67c501b,ETH,-9.585336209159628,-6.818231117735133,-5.320233248643312,-10.59722015965307,-13.498914009693166,-11.514463710170658,-57.334398455054966
ETH.8.32.Rf7ed7566dfe1b26d,ETH,-5.541850814159319,0.6583865234414153,0.3832199616374385,-2.7580519079133454,-5.886363115235506,-6.069236319259844,-19.21389567148916
ETH.8.33.236,ETH,-9.812502672697702,-5.446980059853699,-4.842080913887543,-10.969899393426788,-12.551256212547187,-11.02000250229821,-54.64272175471113
ETH.8.33.240,ETH,-13.34441261189199,-9.772167548127381,-10.826879785629266,-15.530015928945604,-15.301432114203921,-14.502067750337774,-79.27697573913593
ETH.8.33.241,ETH,-20.56872542942548,-3.6334963967945386,-2.8742427316900616,-24.488043981562058,-27.15917211993925,-20.812367105157428,-99.53604776456882
ETH.8.33.242,ETH,-4.0913829130778545,-1.669695829944471,0.26628321602981525,-3.8506262990301274,-6.2343898912367655,-4.4937208363910655,-20.07353255365047
ETH.8.33.243,ETH,0.41749047436653286,-0.15072742476500559,-0.0026614797517443534,-0.12498537414643267,-0.4033554192981174,0.0718024091070465,-0.19243681448772065
ETH.8.33.244,ETH,-6.350213956962341,-1.183842168686574,-0.20610485337858378,-6.779617119747315,-8.413710587452606,-6.3711838940990955,-29.304672580326518
ETH.8.33.245,ETH,0.07869544907149786,-1.5969274327565688,-0.7053563425570969,-1.5575114865337467,-1.2251937548668197,-0.1710687242617927,-5.177362291904527
ETH.8.33.247,ETH,-2.3062074326622395,-1.1120366304768527,-0.26977000347931235,-2.412875078237157,-3.0236645322367757,-2.2012034851928934,-11.32575716228523
ETH.8.33.R482297f63d05c872,ETH,-0.0009563240511675721,-1.369376710471296,-0.0657657779122221,-1.9753264486106332,-2.771007951022731,-0.7894498423877773,-6.9718830544558275
ETH.8.33.Rd30c200e20dcc445,ETH,-29.87747623565141,-20.20328530100657,-22.272358662480904,-34.36454541986736,-34.842150878160965,-32.46426288160548,-174.02407937877268
ETH.8.34.248,ETH,-6.944086499321443,1.004192851795256,-0.197120956611167,-2.2941264612635015,-4.699654719570843,-6.869414238074782,-20.000210023046478
ETH.8.34.251,ETH,-13.026949191604018,-0.36158298936813155,-1.890822583644694,-5.145066861566009,-8.934548388224608,-12.584941794264516,-41.94391180867198
ETH.8.34.253,ETH,-5.215557568153625,4.807066548016026,3.368480824772258,-1.2454644906700507,-3.596222358497424,-5.274024811122638,-7.155721855655454
ETH.8.34.256,ETH,-21.663752158828277,-9.301085480358418,-6.927526381328859,-11.184428002844584,-14.739294470162042,-19.926967208015828,-83.74305370153802
ETH.8.34.261,ETH,-9.979839376723666,5.093411234099803,3.673487354767932,-3.2534785877191896,-6.5767784436849865,-9.974620509094956,-21.017818328355062
ETH.8.34.263,ETH,-2.2356387681268544,1.6782640407627805,1.1758643703103115,-0.5321414176422712,-1.6298637227529278,-2.252309561613423,-3.7958250590623845
ETH.8.34.R1ad1e60545158571,ETH,-33.79721497411593,-20.900158141070897,-17.5261433371862,-19.71744688672409,-23.871105250460317,-29.894545912194612,-145.70661450175203
ETH.8.34.R678051a4616511c8,ETH,-50.30725303394005,-8.522949468472437,-2.986521936007029,-21.53435610792686,-32.44506354270456,-48.90043217043027,-164.69657625948122
ETH.8.34.Rbe351fc84690d891,ETH,-32.06971995707311,8.08184725511183,6.352587305135216,-11.764490547850539,-21.012526304938813,-31.746541225654397,-82.1588434752698
ETH.8.35.264,ETH,-22.410337337452855,-11.776938709296699,-8.445791045447072,-13.374776643081784,-16.26568421443102,-21.764645617486966,-94.0381735671964
ETH.8.35.265,ETH,-25.214341898616308,-12.011249310603203,-7.754455104955914,-14.898783425027325,-20.490365278767314,-27.091296815342986,-107.46049183331306
ETH.8.35.269,ETH,-7.788155662015797,-3.7088075102780125,-2.3943592198621495,-4.601420101995759,-6.329703170309458,-8.369359727995121,-33.191805392456295
ETH.8.35.270,ETH,-16.78749357888013,-9.420361489299722,-7.121582091615944,-10.200616741957752,-11.446934713957386,-15.389894425470391,-70.36688304118132
ETH.8.35.271,ETH,-4.538726868662841,-2.5334636058597964,-1.9019896580938058,-2.867854063231571,-3.611666834732154,-4.628706665108435,-20.0824076956886
ETH.8.35.274,ETH,-19.227693830199676,-11.327548203337606,-13.016311330598263,-16.697519758051513,-17.930747528921156,-21.450521288926694,-99.6503419400349
ETH.8.35.275,ETH,-16.383027167955078,-9.673204051696914,-11.110497915349539,-14.264713969785442,-15.305916576442504,-18.272935361191557,-85.01029504242103
ETH.8.35.Rc522a952ee62ca97,ETH,-22.448659756593006,-13.20979665626612,-14.96698362681191,-19.26011933895763,-20.701265995389925,-24.84859295630475,-115.43541833032333
ETH.8.35.Rf458f466034e87f1,ETH,-22.42999232262129,-12.503223302228808,-9.353588447223363,-13.840738302747441,-16.851254840132036,-22.139396855531334,-97.11819407048425
ETH.8.36.282,ETH,-10.670650319457703,-8.4722970177131,-7.800012643300446,-9.287494799547652,-8.435282340654732,-13.140192192371096,-57.80592931304473
ETH.8.36.283,ETH,-8.129193860759178,-9.03590385983163,-8.741714964458117,-9.145839524853441,-8.396398269393007,-11.463443598069132,-54.912494077364514
ETH.8.36.R10b41422cd38bafc,ETH,-12.591903020173936,-10.018618143570823,-9.230664526732475,-10.961885389963633,-9.971393505675149,-15.582453962876674,-68.35691854899268
ETH.8.36.R177a14781d349076,ETH,-29.43658307749607,-23.47657045302678,-22.26603005126758,-26.737513522962992,-25.632762079779624,-36.37004540658776,-163.91950459112078
ETH.8.36.R5ea237e65e78789b,ETH,-14.95458384597689,-15.461685945762959,-14.884605621651112,-15.049460963450676,-12.968211420907158,-19.648499503747104,-92.9670473014959
ETH.8.36.R983cfa655710b29d,ETH,-15.686258071220687,-15.926959801224513,-15.348265853777201,-16.608157072957727,-15.369577034309236,-21.228512342853875,-100.16773017634323
ETH.8.37.295,ETH,-3.46038723016055,-4.121941263178478,-4.123895356771867,-4.631036601966179,-3.8337218080592628,-4.518390676140997,-24.689372936277334
ETH.8.37.305,ETH,-0.841331244574335,-0.88352581833844,-0.873827278025729,-1.095412668873338,-1.0389915288787754,-1.0654027309370462,-5.7984912696276645
ETH.8.37.R3fd3137716fa490b,ETH,-25.822265848871787,-17.689440069095088,-16.67625774913199,-21.865703541171285,-21.20371231569146,-30.075714660334423,-133.33309418429604
ETH.8.37.Rab84a37dfbeda726,ETH,-8.659414327579167,-12.263681773028173,-11.418395151730401,-13.429639576393463,-10.973033153437328,-12.85437588665525,-69.59853986882378
ETH.8.37.Rf8b358a2b186fedf,ETH,-16.085971202677346,-16.628010523032476,-15.557743964107763,-19.04127215165338,-16.647430909839642,-21.218581498111615,-105.17901024942223
